
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.48007e+00 1.62932e+00 1.29005e+01 5.12336e-01 9.56296e-01 4.97905e-02 9.73048e-01 1.66914e+00 0.00000e+00 4.41722e+00 2.72171e-01 6.30333e-01 -6.32572e-02 4.68749e-01 1.05501e+01 8.24170e-01 9.56296e-01 9.56296e-01 4.72623e+00 0.00000e+00 1.50274e+01 9.89997e-01 1.00000e+00 9.95122e-01 1.22278e+00 1.00000e+00 1.15241e+00 4.44192e-01 -8.49371e-01 2.18363e+00 -8.83803e+00 2.11802e+00 -1.69864e+01 -1.19107e+02 -1.19030e+02 -6.86354e-01 -6.85835e-01 -1.09085e+00 -2.28773e-01 -9.13272e+00 -1.75009e+01 1.06829e+02 1.40255e+02 1.03140e-01 -1.16107e+04 7.06977e+05 1.36199e+02 -1.06297e+08 8.77297e+01 8.64824e+01 8.60929e+01 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
3.6329700e-01 7.5333333e-01 -6.3830220e-01 -2.6691883e-02 3.0487969e-01 1.5382248e-01 2.4942049e+34 5.1233645e-01
3.6329700e-01 7.6000000e-01 -6.3798797e-01 -2.6662961e-02 3.0476059e-01 1.5367872e-01 2.4809379e+34 5.1233645e-01
3.6329700e-01 7.6666667e-01 -6.3767139e-01 -2.6633857e-02 3.0464049e-01 1.5353383e-01 2.4675926e+34 5.1233645e-01
3.6329700e-01 7.7333333e-01 -6.3735246e-01 -2.6604569e-02 3.0451938e-01 1.5338781e-01 2.4541696e+34 5.1233645e-01
3.6329700e-01 7.8000000e-01 -6.3703118e-01 -2.6575096e-02 3.0439725e-01 1.5324067e-01 2.4406700e+34 5.1233645e-01
3.6329700e-01 7.8666667e-01 -6.3670756e-01 -2.6545438e-02 3.0427411e-01 1.5309241e-01 2.4270944e+34 5.1233645e-01
3.6329700e-01 7.9333333e-01 -6.3638162e-01 -2.6515591e-02 3.0414995e-01 1.5294303e-01 2.4134438e+34 5.1233645e-01
3.6329700e-01 8.0000000e-01 -6.3605336e-01 -2.6485555e-02 3.0402478e-01 1.5279254e-01 2.3997190e+34 5.1233645e-01
3.6329700e-01 8.0666667e-01 -6.3572279e-01 -2.6455328e-02 3.0389859e-01 1.5264093e-01 2.3859208e+34 5.1233645e-01
3.6329700e-01 8.1333333e-01 -6.3538992e-01 -2.6424908e-02 3.0377142e-01 1.5248822e-01 2.3720503e+34 5.1233645e-01
3.6329700e-01 8.2000000e-01 -6.3505476e-01 -2.6394294e-02 3.0364327e-01 1.5233439e-01 2.3581084e+34 5.1233645e-01
3.6329700e-01 8.2666667e-01 -6.3471732e-01 -2.6363487e-02 3.0351417e-01 1.5217947e-01 2.3440961e+34 5.1233645e-01
3.6329700e-01 8.3333333e-01 -6.3437763e-01 -2.6332487e-02 3.0338414e-01 1.5202344e-01 2.3300146e+34 5.1233645e-01
3.6329700e-01 8.4000000e-01 -6.3403568e-01 -2.6301296e-02 3.0325321e-01 1.5186632e-01 2.3158647e+34 5.1233645e-01
3.6329700e-01 8.4666667e-01 -6.3369150e-01 -2.6269916e-02 3.0312142e-01 1.5170810e-01 2.3016478e+34 5.1233645e-01
3.6329700e-01 8.5333333e-01 -6.3334510e-01 -2.6238354e-02 3.0298880e-01 1.5154880e-01 2.2873650e+34 5.1233645e-01
3.6329700e-01 8.6000000e-01 -6.3299650e-01 -2.6206615e-02 3.0285538e-01 1.5138841e-01 2.2730174e+34 5.1233645e-01
3.6329700e-01 8.6666667e-01 -6.3264570e-01 -2.6174706e-02 3.0272119e-01 1.5122694e-01 2.2586063e+34 5.1233645e-01
3.6329700e-01 8.7333333e-01 -6.3229273e-01 -2.6142639e-02 3.0258625e-01 1.5106440e-01 2.2441330e+34 5.1233645e-01
3.6329700e-01 8.8000000e-01 -6.3193759e-01 -2.6110423e-02 3.0245057e-01 1.5090080e-01 2.2295988e+34 5.1233645e-01
3.6329700e-01 8.8666667e-01 -6.3158030e-01 -2.6078072e-02 3.0231414e-01 1.5073614e-01 2.2150048e+34 5.1233645e-01
3.6329700e-01 8.9333333e-01 -6.3122085e-01 -2.6045597e-02 3.0217695e-01 1.5057042e-01 2.2003521e+34 5.1233645e-01
3.6329700e-01 9.0000000e-01 -6.3085925e-01 -2.6013009e-02 3.0203896e-01 1.5040367e-01 2.1856418e+34 5.1233645e-01
3.6329700e-01 9.0666667e-01 -6.3049549e-01 -2.5980319e-02 3.0190010e-01 1.5023588e-01 2.1708745e+34 5.1233645e-01
3.6329700e-01 9.1333333e-01 -6.3012955e-01 -2.5947530e-02 3.0176028e-01 1.5006706e-01 2.1560509e+34 5.1233645e-01
3.6329700e-01 9.2000000e-01 -6.2976141e-01 -2.5914641e-02 3.0161938e-01 1.4989723e-01 2.1411709e+34 5.1233645e-01
3.6329700e-01 9.2666667e-01 -6.2939104e-01 -2.5881639e-02 3.0147728e-01 1.4972638e-01 2.1262343e+34 5.1233645e-01
3.6329700e-01 9.3333333e-01 -6.2901839e-01 -2.5848496e-02 3.0133382e-01 1.4955453e-01 2.1112401e+34 5.1233645e-01
3.6329700e-01 9.4000000e-01 -6.2864340e-01 -2.5815164e-02 3.0118886e-01 1.4938165e-01 2.0961866e+34 5.1233645e-01
3.6329700e-01 9.4666667e-01 -6.2826600e-01 -2.5781566e-02 3.0104225e-01 1.4920775e-01 2.0810711e+34 5.1233645e-01
3.6329700e-01 9.5333333e-01 -6.2788611e-01 -2.5747589e-02 3.0089391e-01 1.4903279e-01 2.0658902e+34 5.1233645e-01
3.6329700e-01 9.6000000e-01 -6.2750365e-01 -2.5713075e-02 3.0074384e-01 1.4885675e-01 2.0506387e+34 5.1233645e-01
3.6329700e-01 9.6666667e-01 -6.2711850e-01 -2.5677802e-02 3.0059218e-01 1.4867956e-01 2.0353103e+34 5.1233645e-01
3.6329700e-01 9.7333333e-01 -6.2673057e-01 -2.5641478e-02 3.0043929e-01 1.4850115e-01 2.0198971e+34 5.1233645e-01
3.6329700e-01 9.8000000e-01 -6.2633977e-01 -2.5603711e-02 3.0028583e-01 1.4832141e-01 2.0043889e+34 5.1233645e-01
3.6329700e-01 9.8666667e-01 -6.2594602e-01 -2.5563999e-02 3.0013293e-01 1.4814017e-01 1.9887736e+34 5.1233645e-01
3.6329700e-01 9.9333333e-01 -6.2554928e-01 -2.5521693e-02 2.9998284e-01 1.4795725e-01 1.9730369e+34 5.1233645e-01
3.6329700e-01 1.0000000e+00 -6.2514956e-01 -2.5475974e-02 2.9983679e-01 1.4777236e-01 1.9571615e+34 5.1233645e-01
3.6663000e-01 0.0000000e+00 -6.5151213e-01 -2.7875691e-02 3.0944525e-01 1.6008801e-01 3.1619105e+34 5.1233645e-01
3.6663000e-01 6.6666667e-03 -6.5151061e-01 -2.7875544e-02 3.0944443e-01 1.6008733e-01 3.1618417e+34 5.1233645e-01
3.6663000e-01 1.3333333e-02 -6.5150606e-01 -2.7875102e-02 3.0944274e-01 1.6008529e-01 3.1616355e+34 5.1233645e-01
3.6663000e-01 2.0000000e-02 -6.5149847e-01 -2.7874367e-02 3.0943990e-01 1.6008188e-01 3.1612918e+34 5.1233645e-01
3.6663000e-01 2.6666667e-02 -6.5148784e-01 -2.7873337e-02 3.0943593e-01 1.6007712e-01 3.1608107e+34 5.1233645e-01
3.6663000e-01 3.3333333e-02 -6.5147418e-01 -2.7872014e-02 3.0943082e-01 1.6007098e-01 3.1601922e+34 5.1233645e-01
3.6663000e-01 4.0000000e-02 -6.5145749e-01 -2.7870396e-02 3.0942457e-01 1.6006349e-01 3.1594363e+34 5.1233645e-01
3.6663000e-01 4.6666667e-02 -6.5143776e-01 -2.7868486e-02 3.0941720e-01 1.6005464e-01 3.1585432e+34 5.1233645e-01
3.6663000e-01 5.3333333e-02 -6.5141500e-01 -2.7866283e-02 3.0940869e-01 1.6004442e-01 3.1575130e+34 5.1233645e-01
3.6663000e-01 6.0000000e-02 -6.5138921e-01 -2.7863787e-02 3.0939905e-01 1.6003285e-01 3.1563456e+34 5.1233645e-01
3.6663000e-01 6.6666667e-02 -6.5136039e-01 -2.7860999e-02 3.0938829e-01 1.6001991e-01 3.1550413e+34 5.1233645e-01
3.6663000e-01 7.3333333e-02 -6.5132854e-01 -2.7857919e-02 3.0937640e-01 1.6000561e-01 3.1536000e+34 5.1233645e-01
3.6663000e-01 8.0000000e-02 -6.5129367e-01 -2.7854547e-02 3.0936338e-01 1.5998995e-01 3.1520221e+34 5.1233645e-01
3.6663000e-01 8.6666667e-02 -6.5125577e-01 -2.7850885e-02 3.0934924e-01 1.5997293e-01 3.1503076e+34 5.1233645e-01
3.6663000e-01 9.3333333e-02 -6.5121484e-01 -2.7846933e-02 3.0933398e-01 1.5995455e-01 3.1484566e+34 5.1233645e-01
3.6663000e-01 1.0000000e-01 -6.5117090e-01 -2.7842691e-02 3.0931761e-01 1.5993481e-01 3.1464693e+34 5.1233645e-01
3.6663000e-01 1.0666667e-01 -6.5112393e-01 -2.7838160e-02 3.0930011e-01 1.5991372e-01 3.1443458e+34 5.1233645e-01
3.6663000e-01 1.1333333e-01 -6.5107395e-01 -2.7833340e-02 3.0928150e-01 1.5989126e-01 3.1420864e+34 5.1233645e-01
3.6663000e-01 1.2000000e-01 -6.5102096e-01 -2.7828232e-02 3.0926177e-01 1.5986745e-01 3.1396913e+34 5.1233645e-01
3.6663000e-01 1.2666667e-01 -6.5096495e-01 -2.7822836e-02 3.0924093e-01 1.5984228e-01 3.1371606e+34 5.1233645e-01
3.6663000e-01 1.3333333e-01 -6.5090593e-01 -2.7817154e-02 3.0921898e-01 1.5981576e-01 3.1344945e+34 5.1233645e-01
3.6663000e-01 1.4000000e-01 -6.5084390e-01 -2.7811185e-02 3.0919592e-01 1.5978788e-01 3.1316932e+34 5.1233645e-01
3.6663000e-01 1.4666667e-01 -6.5077887e-01 -2.7804930e-02 3.0917175e-01 1.5975864e-01 3.1287570e+34 5.1233645e-01
3.6663000e-01 1.5333333e-01 -6.5071083e-01 -2.7798390e-02 3.0914647e-01 1.5972805e-01 3.1256860e+34 5.1233645e-01
3.6663000e-01 1.6000000e-01 -6.5063980e-01 -2.7791564e-02 3.0912008e-01 1.5969610e-01 3.1224805e+34 5.1233645e-01
3.6663000e-01 1.6666667e-01 -6.5056576e-01 -2.7784454e-02 3.0909258e-01 1.5966281e-01 3.1191408e+34 5.1233645e-01
3.6663000e-01 1.7333333e-01 -6.5048873e-01 -2.7777060e-02 3.0906398e-01 1.5962816e-01 3.1156671e+34 5.1233645e-01
3.6663000e-01 1.8000000e-01 -6.5040870e-01 -2.7769383e-02 3.0903426e-01 1.5959216e-01 3.1120596e+34 5.1233645e-01
3.6663000e-01 1.8666667e-01 -6.5032569e-01 -2.7761422e-02 3.0900344e-01 1.5955480e-01 3.1083185e+34 5.1233645e-01
3.6663000e-01 1.9333333e-01 -6.5023968e-01 -2.7753178e-02 3.0897151e-01 1.5951610e-01 3.1044443e+34 5.1233645e-01
3.6663000e-01 2.0000000e-01 -6.5015069e-01 -2.7744652e-02 3.0893846e-01 1.5947605e-01 3.1004371e+34 5.1233645e-01
3.6663000e-01 2.0666667e-01 -6.5005872e-01 -2.7735844e-02 3.0890431e-01 1.5943466e-01 3.0962972e+34 5.1233645e-01
3.6663000e-01 2.1333333e-01 -6.4996377e-01 -2.7726754e-02 3.0886905e-01 1.5939191e-01 3.0920249e+34 5.1233645e-01
3.6663000e-01 2.2000000e-01 -6.4986584e-01 -2.7717382e-02 3.0883267e-01 1.5934783e-01 3.0876205e+34 5.1233645e-01
3.6663000e-01 2.2666667e-01 -6.4976494e-01 -2.7707729e-02 3.0879518e-01 1.5930239e-01 3.0830843e+34 5.1233645e-01
3.6663000e-01 2.3333333e-01 -6.4966107e-01 -2.7697796e-02 3.0875658e-01 1.5925561e-01 3.0784166e+34 5.1233645e-01
3.6663000e-01 2.4000000e-01 -6.4955424e-01 -2.7687582e-02 3.0871686e-01 1.5920750e-01 3.0736178e+34 5.1233645e-01
3.6663000e-01 2.4666667e-01 -6.4944444e-01 -2.7677088e-02 3.0867603e-01 1.5915803e-01 3.0686882e+34 5.1233645e-01
3.6663000e-01 2.5333333e-01 -6.4933168e-01 -2.7666314e-02 3.0863409e-01 1.5910723e-01 3.0636282e+34 5.1233645e-01
3.6663000e-01 2.6000000e-01 -6.4921596e-01 -2.7655260e-02 3.0859102e-01 1.5905509e-01 3.0584380e+34 5.1233645e-01
3.6663000e-01 2.6666667e-01 -6.4909729e-01 -2.7643928e-02 3.0854684e-01 1.5900162e-01 3.0531181e+34 5.1233645e-01
3.6663000e-01 2.7333333e-01 -6.4897568e-01 -2.7632317e-02 3.0850155e-01 1.5894680e-01 3.0476688e+34 5.1233645e-01
3.6663000e-01 2.8000000e-01 -6.4885112e-01 -2.7620429e-02 3.0845514e-01 1.5889066e-01 3.0420905e+34 5.1233645e-01
3.6663000e-01 2.8666667e-01 -6.4872361e-01 -2.7608262e-02 3.0840762e-01 1.5883317e-01 3.0363837e+34 5.1233645e-01
3.6663000e-01 2.9333333e-01 -6.4859318e-01 -2.7595819e-02 3.0835898e-01 1.5877436e-01 3.0305488e+34 5.1233645e-01
3.6663000e-01 3.0000000e-01 -6.4845981e-01 -2.7583100e-02 3.0830923e-01 1.5871421e-01 3.0245861e+34 5.1233645e-01
3.6663000e-01 3.0666667e-01 -6.4832352e-01 -2.7570104e-02 3.0825837e-01 1.5865274e-01 3.0184961e+34 5.1233645e-01
3.6663000e-01 3.1333333e-01 -6.4818430e-01 -2.7556834e-02 3.0820640e-01 1.5858994e-01 3.0122793e+34 5.1233645e-01
3.6663000e-01 3.2000000e-01 -6.4804217e-01 -2.7543291e-02 3.0815332e-01 1.5852581e-01 3.0059362e+34 5.1233645e-01
3.6663000e-01 3.2666667e-01 -6.4789713e-01 -2.7529473e-02 3.0809914e-01 1.5846035e-01 2.9994671e+34 5.1233645e-01
3.6663000e-01 3.3333333e-01 -6.4774918e-01 -2.7515384e-02 3.0804386e-01 1.5839357e-01 2.9928727e+34 5.1233645e-01
3.6663000e-01 3.4000000e-01 -6.4759834e-01 -2.7501024e-02 3.0798748e-01 1.5832547e-01 2.9861533e+34 5.1233645e-01
3.6663000e-01 3.4666667e-01 -6.4744460e-01 -2.7486393e-02 3.0793000e-01 1.5825605e-01 2.9793096e+34 5.1233645e-01
3.6663000e-01 3.5333333e-01 -6.4728797e-01 -2.7471493e-02 3.0787143e-01 1.5818531e-01 2.9723421e+34 5.1233645e-01
3.6663000e-01 3.6000000e-01 -6.4712846e-01 -2.7456326e-02 3.0781177e-01 1.5811326e-01 2.9652512e+34 5.1233645e-01
3.6663000e-01 3.6666667e-01 -6.4696608e-01 -2.7440892e-02 3.0775103e-01 1.5803989e-01 2.9580375e+34 5.1233645e-01
3.6663000e-01 3.7333333e-01 -6.4680082e-01 -2.7425193e-02 3.0768920e-01 1.5796520e-01 2.9507017e+34 5.1233645e-01
3.6663000e-01 3.8000000e-01 -6.4663271e-01 -2.7409230e-02 3.0762630e-01 1.5788921e-01 2.9432442e+34 5.1233645e-01
3.6663000e-01 3.8666667e-01 -6.4646174e-01 -2.7393005e-02 3.0756233e-01 1.5781190e-01 2.9356657e+34 5.1233645e-01
3.6663000e-01 3.9333333e-01 -6.4628792e-01 -2.7376519e-02 3.0749728e-01 1.5773329e-01 2.9279668e+34 5.1233645e-01
3.6663000e-01 4.0000000e-01 -6.4611125e-01 -2.7359773e-02 3.0743117e-01 1.5765337e-01 2.9201480e+34 5.1233645e-01
3.6663000e-01 4.0666667e-01 -6.4593176e-01 -2.7342770e-02 3.0736400e-01 1.5757215e-01 2.9122099e+34 5.1233645e-01
3.6663000e-01 4.1333333e-01 -6.4574943e-01 -2.7325510e-02 3.0729577e-01 1.5748963e-01 2.9041532e+34 5.1233645e-01
3.6663000e-01 4.2000000e-01 -6.4556428e-01 -2.7307995e-02 3.0722648e-01 1.5740581e-01 2.8959784e+34 5.1233645e-01
3.6663000e-01 4.2666667e-01 -6.4537632e-01 -2.7290226e-02 3.0715613e-01 1.5732069e-01 2.8876863e+34 5.1233645e-01
3.6663000e-01 4.3333333e-01 -6.4518555e-01 -2.7272205e-02 3.0708473e-01 1.5723427e-01 2.8792774e+34 5.1233645e-01
3.6663000e-01 4.4000000e-01 -6.4499198e-01 -2.7253934e-02 3.0701228e-01 1.5714656e-01 2.8707524e+34 5.1233645e-01
3.6663000e-01 4.4666667e-01 -6.4479562e-01 -2.7235414e-02 3.0693878e-01 1.5705756e-01 2.8621119e+34 5.1233645e-01
3.6663000e-01 4.5333333e-01 -6.4459647e-01 -2.7216646e-02 3.0686424e-01 1.5696728e-01 2.8533566e+34 5.1233645e-01
3.6663000e-01 4.6000000e-01 -6.4439454e-01 -2.7197632e-02 3.0678864e-01 1.5687570e-01 2.8444871e+34 5.1233645e-01
3.6663000e-01 4.6666667e-01 -6.4418984e-01 -2.7178373e-02 3.0671200e-01 1.5678285e-01 2.8355041e+34 5.1233645e-01
3.6663000e-01 4.7333333e-01 -6.4398238e-01 -2.7158869e-02 3.0663430e-01 1.5668871e-01 2.8264082e+34 5.1233645e-01
3.6663000e-01 4.8000000e-01 -6.4377215e-01 -2.7139123e-02 3.0655556e-01 1.5659329e-01 2.8172001e+34 5.1233645e-01
3.6663000e-01 4.8666667e-01 -6.4355917e-01 -2.7119136e-02 3.0647577e-01 1.5649659e-01 2.8078804e+34 5.1233645e-01
3.6663000e-01 4.9333333e-01 -6.4334345e-01 -2.7098908e-02 3.0639492e-01 1.5639862e-01 2.7984498e+34 5.1233645e-01
3.6663000e-01 5.0000000e-01 -6.4312499e-01 -2.7078440e-02 3.0631302e-01 1.5629938e-01 2.7889091e+34 5.1233645e-01
3.6663000e-01 5.0666667e-01 -6.4290380e-01 -2.7057733e-02 3.0623007e-01 1.5619887e-01 2.7792588e+34 5.1233645e-01
3.6663000e-01 5.1333333e-01 -6.4267989e-01 -2.7036789e-02 3.0614607e-01 1.5609709e-01 2.7694997e+34 5.1233645e-01
3.6663000e-01 5.2000000e-01 -6.4245326e-01 -2.7015608e-02 3.0606100e-01 1.5599405e-01 2.7596324e+34 5.1233645e-01
3.6663000e-01 5.2666667e-01 -6.4222392e-01 -2.6994191e-02 3.0597488e-01 1.5588974e-01 2.7496577e+34 5.1233645e-01
3.6663000e-01 5.3333333e-01 -6.4199188e-01 -2.6972538e-02 3.0588770e-01 1.5578418e-01 2.7395762e+34 5.1233645e-01
3.6663000e-01 5.4000000e-01 -6.4175715e-01 -2.6950650e-02 3.0579946e-01 1.5567736e-01 2.7293887e+34 5.1233645e-01
3.6663000e-01 5.4666667e-01 -6.4151973e-01 -2.6928529e-02 3.0571016e-01 1.5556928e-01 2.7190959e+34 5.1233645e-01
3.6663000e-01 5.5333333e-01 -6.4127963e-01 -2.6906174e-02 3.0561980e-01 1.5545995e-01 2.7086986e+34 5.1233645e-01
3.6663000e-01 5.6000000e-01 -6.4103686e-01 -2.6883586e-02 3.0552839e-01 1.5534938e-01 2.6981974e+34 5.1233645e-01
3.6663000e-01 5.6666667e-01 -6.4079142e-01 -2.6860767e-02 3.0543592e-01 1.5523755e-01 2.6875931e+34 5.1233645e-01
3.6663000e-01 5.7333333e-01 -6.4054334e-01 -2.6837717e-02 3.0534239e-01 1.5512449e-01 2.6768865e+34 5.1233645e-01
3.6663000e-01 5.8000000e-01 -6.4029260e-01 -2.6814438e-02 3.0524781e-01 1.5501018e-01 2.6660784e+34 5.1233645e-01
3.6663000e-01 5.8666667e-01 -6.4003923e-01 -2.6790929e-02 3.0515219e-01 1.5489463e-01 2.6551696e+34 5.1233645e-01
3.6663000e-01 5.9333333e-01 -6.3978324e-01 -2.6767192e-02 3.0505553e-01 1.5477785e-01 2.6441609e+34 5.1233645e-01
3.6663000e-01 6.0000000e-01 -6.3952462e-01 -2.6743230e-02 3.0495783e-01 1.5465984e-01 2.6330531e+34 5.1233645e-01
3.6663000e-01 6.0666667e-01 -6.3926340e-01 -2.6719042e-02 3.0485911e-01 1.5454059e-01 2.6218470e+34 5.1233645e-01
3.6663000e-01 6.1333333e-01 -6.3899958e-01 -2.6694630e-02 3.0475936e-01 1.5442012e-01 2.6105436e+34 5.1233645e-01
3.6663000e-01 6.2000000e-01 -6.3873317e-01 -2.6669997e-02 3.0465859e-01 1.5429843e-01 2.5991437e+34 5.1233645e-01
3.6663000e-01 6.2666667e-01 -6.3846418e-01 -2.6645144e-02 3.0455682e-01 1.5417551e-01 2.5876482e+34 5.1233645e-01
3.6663000e-01 6.3333333e-01 -6.3819263e-01 -2.6620073e-02 3.0445405e-01 1.5405138e-01 2.5760579e+34 5.1233645e-01
3.6663000e-01 6.4000000e-01 -6.3791852e-01 -2.6594786e-02 3.0435030e-01 1.5392604e-01 2.5643738e+34 5.1233645e-01
3.6663000e-01 6.4666667e-01 -6.3764187e-01 -2.6569285e-02 3.0424555e-01 1.5379948e-01 2.5525968e+34 5.1233645e-01
3.6663000e-01 6.5333333e-01 -6.3736268e-01 -2.6543574e-02 3.0413984e-01 1.5367171e-01 2.5407279e+34 5.1233645e-01
3.6663000e-01 6.6000000e-01 -6.3708097e-01 -2.6517654e-02 3.0403316e-01 1.5354274e-01 2.5287680e+34 5.1233645e-01
3.6663000e-01 6.6666667e-01 -6.3679674e-01 -2.6491529e-02 3.0392552e-01 1.5341257e-01 2.5167180e+34 5.1233645e-01
3.6663000e-01 6.7333333e-01 -6.3651001e-01 -2.6465201e-02 3.0381693e-01 1.5328120e-01 2.5045789e+34 5.1233645e-01
3.6663000e-01 6.8000000e-01 -6.3622080e-01 -2.6438673e-02 3.0370739e-01 1.5314864e-01 2.4923517e+34 5.1233645e-01
3.6663000e-01 6.8666667e-01 -6.3592910e-01 -2.6411947e-02 3.0359691e-01 1.5301489e-01 2.4800372e+34 5.1233645e-01
3.6663000e-01 6.9333333e-01 -6.3563493e-01 -2.6385027e-02 3.0348548e-01 1.5287995e-01 2.4676365e+34 5.1233645e-01
3.6663000e-01 7.0000000e-01 -6.3533830e-01 -2.6357915e-02 3.0337311e-01 1.5274383e-01 2.4551506e+34 5.1233645e-01
3.6663000e-01 7.0666667e-01 -6.3503922e-01 -2.6330614e-02 3.0325979e-01 1.5260653e-01 2.4425802e+34 5.1233645e-01
3.6663000e-01 7.1333333e-01 -6.3473771e-01 -2.6303126e-02 3.0314554e-01 1.5246806e-01 2.4299265e+34 5.1233645e-01
3.6663000e-01 7.2000000e-01 -6.3443376e-01 -2.6275453e-02 3.0303033e-01 1.5232841e-01 2.4171902e+34 5.1233645e-01
3.6663000e-01 7.2666667e-01 -6.3412738e-01 -2.6247597e-02 3.0291416e-01 1.5218760e-01 2.4043724e+34 5.1233645e-01
3.6663000e-01 7.3333333e-01 -6.3381860e-01 -2.6219560e-02 3.0279703e-01 1.5204562e-01 2.3914740e+34 5.1233645e-01
3.6663000e-01 7.4000000e-01 -6.3350741e-01 -2.6191343e-02 3.0267893e-01 1.5190249e-01 2.3784958e+34 5.1233645e-01
3.6663000e-01 7.4666667e-01 -6.3319382e-01 -2.6162947e-02 3.0255985e-01 1.5175819e-01 2.3654387e+34 5.1233645e-01
3.6663000e-01 7.5333333e-01 -6.3287784e-01 -2.6134372e-02 3.0243978e-01 1.5161275e-01 2.3523038e+34 5.1233645e-01
3.6663000e-01 7.6000000e-01 -6.3255949e-01 -2.6105619e-02 3.0231871e-01 1.5146616e-01 2.3390918e+34 5.1233645e-01
3.6663000e-01 7.6666667e-01 -6.3223875e-01 -2.6076686e-02 3.0219663e-01 1.5131842e-01 2.3258036e+34 5.1233645e-01
3.6663000e-01 7.7333333e-01 -6.3191566e-01 -2.6047574e-02 3.0207354e-01 1.5116954e-01 2.3124401e+34 5.1233645e-01
3.6663000e-01 7.8000000e-01 -6.3159020e-01 -2.6018281e-02 3.0194942e-01 1.5101952e-01 2.2990021e+34 5.1233645e-01
3.6663000e-01 7.8666667e-01 -6.3126240e-01 -2.5988806e-02 3.0182428e-01 1.5086837e-01 2.2854905e+34 5.1233645e-01
3.6663000e-01 7.9333333e-01 -6.3093225e-01 -2.5959147e-02 3.0169811e-01 1.5071609e-01 2.2719061e+34 5.1233645e-01
3.6663000e-01 8.0000000e-01 -6.3059978e-01 -2.5929304e-02 3.0157093e-01 1.5056267e-01 2.2582499e+34 5.1233645e-01
3.6663000e-01 8.0666667e-01 -6.3026498e-01 -2.5899275e-02 3.0144273e-01 1.5040814e-01 2.2445227e+34 5.1233645e-01
3.6663000e-01 8.1333333e-01 -6.2992788e-01 -2.5869058e-02 3.0131353e-01 1.5025247e-01 2.2307255e+34 5.1233645e-01
3.6663000e-01 8.2000000e-01 -6.2958848e-01 -2.5838653e-02 3.0118335e-01 1.5009569e-01 2.2168593e+34 5.1233645e-01
3.6663000e-01 8.2666667e-01 -6.2924679e-01 -2.5808059e-02 3.0105220e-01 1.4993780e-01 2.2029252e+34 5.1233645e-01
3.6663000e-01 8.3333333e-01 -6.2890283e-01 -2.5777279e-02 3.0092012e-01 1.4977879e-01 2.1889241e+34 5.1233645e-01
3.6663000e-01 8.4000000e-01 -6.2855662e-01 -2.5746313e-02 3.0078713e-01 1.4961867e-01 2.1748572e+34 5.1233645e-01
3.6663000e-01 8.4666667e-01 -6.2820817e-01 -2.5715165e-02 3.0065327e-01 1.4945744e-01 2.1607257e+34 5.1233645e-01
3.6663000e-01 8.5333333e-01 -6.2785748e-01 -2.5683839e-02 3.0051856e-01 1.4929512e-01 2.1465307e+34 5.1233645e-01
3.6663000e-01 8.6000000e-01 -6.2750459e-01 -2.5652341e-02 3.0038303e-01 1.4913170e-01 2.1322736e+34 5.1233645e-01
3.6663000e-01 8.6666667e-01 -6.2714950e-01 -2.5620680e-02 3.0024672e-01 1.4896719e-01 2.1179555e+34 5.1233645e-01
3.6663000e-01 8.7333333e-01 -6.2679223e-01 -2.5588864e-02 3.0010964e-01 1.4880160e-01 2.1035778e+34 5.1233645e-01
3.6663000e-01 8.8000000e-01 -6.2643279e-01 -2.5556904e-02 2.9997181e-01 1.4863493e-01 2.0891417e+34 5.1233645e-01
3.6663000e-01 8.8666667e-01 -6.2607119e-01 -2.5524811e-02 2.9983322e-01 1.4846720e-01 2.0746485e+34 5.1233645e-01
3.6663000e-01 8.9333333e-01 -6.2570742e-01 -2.5492597e-02 2.9969386e-01 1.4829840e-01 2.0600993e+34 5.1233645e-01
3.6663000e-01 9.0000000e-01 -6.2534151e-01 -2.5460273e-02 2.9955368e-01 1.4812855e-01 2.0454951e+34 5.1233645e-01
3.6663000e-01 9.0666667e-01 -6.2497343e-01 -2.5427847e-02 2.9941263e-01 1.4795766e-01 2.0308367e+34 5.1233645e-01
3.6663000e-01 9.1333333e-01 -6.2460317e-01 -2.5395325e-02 2.9927062e-01 1.4778574e-01 2.0161248e+34 5.1233645e-01
