
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.37794e+00 1.51498e+00 1.20012e+01 2.59978e-01 1.02141e+00 1.18972e-02 4.07482e-01 1.37748e+00 0.00000e+00 1.95702e+00 2.39144e-01 4.00401e-01 8.27572e-02 4.40903e-01 9.85081e+00 9.56040e-01 1.02141e+00 1.02141e+00 4.54927e+00 0.00000e+00 1.18291e+01 9.89496e-01 1.00000e+00 9.92728e-01 1.21830e+00 1.00000e+00 1.17999e+00 2.14609e-01 -2.34444e-01 2.03296e+00 -1.96866e+00 8.86961e-01 -1.71595e+00 -2.65292e+01 -2.65137e+01 -6.93346e-02 -6.92824e-02 -1.01354e+00 -2.45236e-01 -2.02203e+00 -1.75787e+00 1.99391e+01 4.21238e+01 3.15066e-02 -3.67285e+03 7.62295e+05 4.19510e+01 -9.36161e+06 5.66833e+00 4.79706e+00 4.55835e+00 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
3.6329700e-01 6.0666667e-01 -6.2892487e-01 -2.8429763e-02 2.9997478e-01 7.8112215e-02 3.5556124e+34 2.5997818e-01
3.6329700e-01 6.1333333e-01 -6.2886961e-01 -2.8424003e-02 2.9995374e-01 7.8099717e-02 3.5529059e+34 2.5997818e-01
3.6329700e-01 6.2000000e-01 -6.2881374e-01 -2.8418175e-02 2.9993248e-01 7.8087083e-02 3.5501706e+34 2.5997818e-01
3.6329700e-01 6.2666667e-01 -6.2875728e-01 -2.8412278e-02 2.9991101e-01 7.8074315e-02 3.5474065e+34 2.5997818e-01
3.6329700e-01 6.3333333e-01 -6.2870022e-01 -2.8406314e-02 2.9988933e-01 7.8061410e-02 3.5446138e+34 2.5997818e-01
3.6329700e-01 6.4000000e-01 -6.2864256e-01 -2.8400283e-02 2.9986745e-01 7.8048371e-02 3.5417925e+34 2.5997818e-01
3.6329700e-01 6.4666667e-01 -6.2858431e-01 -2.8394188e-02 2.9984538e-01 7.8035196e-02 3.5389428e+34 2.5997818e-01
3.6329700e-01 6.5333333e-01 -6.2852546e-01 -2.8388028e-02 2.9982312e-01 7.8021887e-02 3.5360647e+34 2.5997818e-01
3.6329700e-01 6.6000000e-01 -6.2846603e-01 -2.8381807e-02 2.9980069e-01 7.8008442e-02 3.5331584e+34 2.5997818e-01
3.6329700e-01 6.6666667e-01 -6.2840600e-01 -2.8375526e-02 2.9977808e-01 7.7994862e-02 3.5302240e+34 2.5997818e-01
3.6329700e-01 6.7333333e-01 -6.2834539e-01 -2.8369186e-02 2.9975530e-01 7.7981148e-02 3.5272616e+34 2.5997818e-01
3.6329700e-01 6.8000000e-01 -6.2828419e-01 -2.8362790e-02 2.9973234e-01 7.7967300e-02 3.5242714e+34 2.5997818e-01
3.6329700e-01 6.8666667e-01 -6.2822240e-01 -2.8356340e-02 2.9970921e-01 7.7953317e-02 3.5212534e+34 2.5997818e-01
3.6329700e-01 6.9333333e-01 -6.2816002e-01 -2.8349837e-02 2.9968591e-01 7.7939200e-02 3.5182077e+34 2.5997818e-01
3.6329700e-01 7.0000000e-01 -6.2809706e-01 -2.8343283e-02 2.9966243e-01 7.7924949e-02 3.5151344e+34 2.5997818e-01
3.6329700e-01 7.0666667e-01 -6.2803351e-01 -2.8336681e-02 2.9963876e-01 7.7910565e-02 3.5120336e+34 2.5997818e-01
3.6329700e-01 7.1333333e-01 -6.2796937e-01 -2.8330030e-02 2.9961489e-01 7.7896047e-02 3.5089053e+34 2.5997818e-01
3.6329700e-01 7.2000000e-01 -6.2790464e-01 -2.8323332e-02 2.9959081e-01 7.7881396e-02 3.5057495e+34 2.5997818e-01
3.6329700e-01 7.2666667e-01 -6.2783933e-01 -2.8316587e-02 2.9956651e-01 7.7866612e-02 3.5025661e+34 2.5997818e-01
3.6329700e-01 7.3333333e-01 -6.2777341e-01 -2.8309795e-02 2.9954197e-01 7.7851695e-02 3.4993553e+34 2.5997818e-01
3.6329700e-01 7.4000000e-01 -6.2770690e-01 -2.8302955e-02 2.9951717e-01 7.7836645e-02 3.4961168e+34 2.5997818e-01
3.6329700e-01 7.4666667e-01 -6.2763979e-01 -2.8296067e-02 2.9949211e-01 7.7821463e-02 3.4928506e+34 2.5997818e-01
3.6329700e-01 7.5333333e-01 -6.2757208e-01 -2.8289127e-02 2.9946675e-01 7.7806147e-02 3.4895565e+34 2.5997818e-01
3.6329700e-01 7.6000000e-01 -6.2750376e-01 -2.8282135e-02 2.9944109e-01 7.7790699e-02 3.4862344e+34 2.5997818e-01
3.6329700e-01 7.6666667e-01 -6.2743483e-01 -2.8275085e-02 2.9941511e-01 7.7775117e-02 3.4828841e+34 2.5997818e-01
3.6329700e-01 7.7333333e-01 -6.2736528e-01 -2.8267974e-02 2.9938880e-01 7.7759403e-02 3.4795054e+34 2.5997818e-01
3.6329700e-01 7.8000000e-01 -6.2729511e-01 -2.8260799e-02 2.9936214e-01 7.7743554e-02 3.4760982e+34 2.5997818e-01
3.6329700e-01 7.8666667e-01 -6.2722431e-01 -2.8253554e-02 2.9933514e-01 7.7727571e-02 3.4726621e+34 2.5997818e-01
3.6329700e-01 7.9333333e-01 -6.2715289e-01 -2.8246233e-02 2.9930779e-01 7.7711454e-02 3.4691970e+34 2.5997818e-01
3.6329700e-01 8.0000000e-01 -6.2708084e-01 -2.8238833e-02 2.9928009e-01 7.7695202e-02 3.4657027e+34 2.5997818e-01
3.6329700e-01 8.0666667e-01 -6.2700815e-01 -2.8231348e-02 2.9925206e-01 7.7678814e-02 3.4621790e+34 2.5997818e-01
3.6329700e-01 8.1333333e-01 -6.2693483e-01 -2.8223773e-02 2.9922371e-01 7.7662290e-02 3.4586259e+34 2.5997818e-01
3.6329700e-01 8.2000000e-01 -6.2686088e-01 -2.8216104e-02 2.9919507e-01 7.7645630e-02 3.4550431e+34 2.5997818e-01
3.6329700e-01 8.2666667e-01 -6.2678629e-01 -2.8208339e-02 2.9916616e-01 7.7628832e-02 3.4514307e+34 2.5997818e-01
3.6329700e-01 8.3333333e-01 -6.2671107e-01 -2.8200475e-02 2.9913702e-01 7.7611897e-02 3.4477887e+34 2.5997818e-01
3.6329700e-01 8.4000000e-01 -6.2663522e-01 -2.8192514e-02 2.9910768e-01 7.7594824e-02 3.4441173e+34 2.5997818e-01
3.6329700e-01 8.4666667e-01 -6.2655875e-01 -2.8184457e-02 2.9907819e-01 7.7577613e-02 3.4404166e+34 2.5997818e-01
3.6329700e-01 8.5333333e-01 -6.2648165e-01 -2.8176309e-02 2.9904859e-01 7.7560264e-02 3.4366869e+34 2.5997818e-01
3.6329700e-01 8.6000000e-01 -6.2640393e-01 -2.8168076e-02 2.9901890e-01 7.7542778e-02 3.4329285e+34 2.5997818e-01
3.6329700e-01 8.6666667e-01 -6.2632560e-01 -2.8159769e-02 2.9898917e-01 7.7525155e-02 3.4291419e+34 2.5997818e-01
3.6329700e-01 8.7333333e-01 -6.2624665e-01 -2.8151398e-02 2.9895941e-01 7.7507397e-02 3.4253273e+34 2.5997818e-01
3.6329700e-01 8.8000000e-01 -6.2616708e-01 -2.8142978e-02 2.9892963e-01 7.7489505e-02 3.4214852e+34 2.5997818e-01
3.6329700e-01 8.8666667e-01 -6.2608690e-01 -2.8134525e-02 2.9889981e-01 7.7471482e-02 3.4176160e+34 2.5997818e-01
3.6329700e-01 8.9333333e-01 -6.2600608e-01 -2.8126054e-02 2.9886991e-01 7.7453328e-02 3.4137199e+34 2.5997818e-01
3.6329700e-01 9.0000000e-01 -6.2592461e-01 -2.8117579e-02 2.9883986e-01 7.7435048e-02 3.4097968e+34 2.5997818e-01
3.6329700e-01 9.0666667e-01 -6.2584247e-01 -2.8109112e-02 2.9880956e-01 7.7416642e-02 3.4058463e+34 2.5997818e-01
3.6329700e-01 9.1333333e-01 -6.2575962e-01 -2.8100658e-02 2.9877887e-01 7.7398114e-02 3.4018677e+34 2.5997818e-01
3.6329700e-01 9.2000000e-01 -6.2567602e-01 -2.8092208e-02 2.9874762e-01 7.7379464e-02 3.3978595e+34 2.5997818e-01
3.6329700e-01 9.2666667e-01 -6.2559160e-01 -2.8083743e-02 2.9871563e-01 7.7360693e-02 3.3938193e+34 2.5997818e-01
3.6329700e-01 9.3333333e-01 -6.2550628e-01 -2.8075216e-02 2.9868268e-01 7.7341798e-02 3.3897437e+34 2.5997818e-01
3.6329700e-01 9.4000000e-01 -6.2541997e-01 -2.8066551e-02 2.9864855e-01 7.7322776e-02 3.3856279e+34 2.5997818e-01
3.6329700e-01 9.4666667e-01 -6.2533255e-01 -2.8057630e-02 2.9861307e-01 7.7303616e-02 3.3814654e+34 2.5997818e-01
3.6329700e-01 9.5333333e-01 -6.2524388e-01 -2.8048281e-02 2.9857612e-01 7.7284302e-02 3.3772474e+34 2.5997818e-01
3.6329700e-01 9.6000000e-01 -6.2515381e-01 -2.8038258e-02 2.9853771e-01 7.7264811e-02 3.3729629e+34 2.5997818e-01
3.6329700e-01 9.6666667e-01 -6.2506216e-01 -2.8027227e-02 2.9849806e-01 7.7245109e-02 3.3685976e+34 2.5997818e-01
3.6329700e-01 9.7333333e-01 -6.2496874e-01 -2.8014741e-02 2.9845769e-01 7.7225145e-02 3.3641336e+34 2.5997818e-01
3.6329700e-01 9.8000000e-01 -6.2487335e-01 -2.8000209e-02 2.9841754e-01 7.7204852e-02 3.3595489e+34 2.5997818e-01
3.6329700e-01 9.8666667e-01 -6.2477578e-01 -2.7982866e-02 2.9837920e-01 7.7184138e-02 3.3548164e+34 2.5997818e-01
3.6329700e-01 9.9333333e-01 -6.2467585e-01 -2.7961734e-02 2.9834586e-01 7.7162883e-02 3.3499037e+34 2.5997818e-01
3.6329700e-01 1.0000000e+00 -6.2457337e-01 -2.7935573e-02 2.9831890e-01 7.7140927e-02 3.3447715e+34 2.5997818e-01
3.6663000e-01 0.0000000e+00 -6.2676853e-01 -2.8159799e-02 2.9884916e-01 7.7736822e-02 3.5327691e+34 2.5997818e-01
3.6663000e-01 6.6666667e-03 -6.2676822e-01 -2.8159765e-02 2.9884899e-01 7.7736751e-02 3.5327539e+34 2.5997818e-01
3.6663000e-01 1.3333333e-02 -6.2676728e-01 -2.8159665e-02 2.9884863e-01 7.7736541e-02 3.5327082e+34 2.5997818e-01
3.6663000e-01 2.0000000e-02 -6.2676573e-01 -2.8159498e-02 2.9884803e-01 7.7736189e-02 3.5326321e+34 2.5997818e-01
3.6663000e-01 2.6666667e-02 -6.2676356e-01 -2.8159264e-02 2.9884719e-01 7.7735697e-02 3.5325257e+34 2.5997818e-01
3.6663000e-01 3.3333333e-02 -6.2676076e-01 -2.8158964e-02 2.9884610e-01 7.7735064e-02 3.5323888e+34 2.5997818e-01
3.6663000e-01 4.0000000e-02 -6.2675734e-01 -2.8158597e-02 2.9884478e-01 7.7734291e-02 3.5322215e+34 2.5997818e-01
3.6663000e-01 4.6666667e-02 -6.2675331e-01 -2.8158165e-02 2.9884323e-01 7.7733377e-02 3.5320239e+34 2.5997818e-01
3.6663000e-01 5.3333333e-02 -6.2674865e-01 -2.8157667e-02 2.9884143e-01 7.7732323e-02 3.5317960e+34 2.5997818e-01
3.6663000e-01 6.0000000e-02 -6.2674337e-01 -2.8157104e-02 2.9883940e-01 7.7731128e-02 3.5315377e+34 2.5997818e-01
3.6663000e-01 6.6666667e-02 -6.2673748e-01 -2.8156475e-02 2.9883714e-01 7.7729793e-02 3.5312492e+34 2.5997818e-01
3.6663000e-01 7.3333333e-02 -6.2673097e-01 -2.8155783e-02 2.9883464e-01 7.7728317e-02 3.5309304e+34 2.5997818e-01
3.6663000e-01 8.0000000e-02 -6.2672384e-01 -2.8155026e-02 2.9883191e-01 7.7726701e-02 3.5305814e+34 2.5997818e-01
3.6663000e-01 8.6666667e-02 -6.2671609e-01 -2.8154206e-02 2.9882896e-01 7.7724944e-02 3.5302022e+34 2.5997818e-01
3.6663000e-01 9.3333333e-02 -6.2670772e-01 -2.8153323e-02 2.9882577e-01 7.7723046e-02 3.5297928e+34 2.5997818e-01
3.6663000e-01 1.0000000e-01 -6.2669874e-01 -2.8152376e-02 2.9882236e-01 7.7721009e-02 3.5293533e+34 2.5997818e-01
3.6663000e-01 1.0666667e-01 -6.2668914e-01 -2.8151368e-02 2.9881872e-01 7.7718831e-02 3.5288837e+34 2.5997818e-01
3.6663000e-01 1.1333333e-01 -6.2667893e-01 -2.8150298e-02 2.9881485e-01 7.7716512e-02 3.5283841e+34 2.5997818e-01
3.6663000e-01 1.2000000e-01 -6.2666811e-01 -2.8149166e-02 2.9881077e-01 7.7714053e-02 3.5278544e+34 2.5997818e-01
3.6663000e-01 1.2666667e-01 -6.2665667e-01 -2.8147973e-02 2.9880646e-01 7.7711454e-02 3.5272947e+34 2.5997818e-01
3.6663000e-01 1.3333333e-01 -6.2664461e-01 -2.8146720e-02 2.9880192e-01 7.7708714e-02 3.5267051e+34 2.5997818e-01
3.6663000e-01 1.4000000e-01 -6.2663194e-01 -2.8145405e-02 2.9879716e-01 7.7705834e-02 3.5260854e+34 2.5997818e-01
3.6663000e-01 1.4666667e-01 -6.2661866e-01 -2.8144031e-02 2.9879218e-01 7.7702814e-02 3.5254359e+34 2.5997818e-01
3.6663000e-01 1.5333333e-01 -6.2660477e-01 -2.8142596e-02 2.9878698e-01 7.7699653e-02 3.5247564e+34 2.5997818e-01
3.6663000e-01 1.6000000e-01 -6.2659026e-01 -2.8141101e-02 2.9878156e-01 7.7696353e-02 3.5240470e+34 2.5997818e-01
3.6663000e-01 1.6666667e-01 -6.2657514e-01 -2.8139545e-02 2.9877591e-01 7.7692912e-02 3.5233077e+34 2.5997818e-01
3.6663000e-01 1.7333333e-01 -6.2655940e-01 -2.8137930e-02 2.9877003e-01 7.7689331e-02 3.5225384e+34 2.5997818e-01
3.6663000e-01 1.8000000e-01 -6.2654306e-01 -2.8136255e-02 2.9876394e-01 7.7685609e-02 3.5217393e+34 2.5997818e-01
3.6663000e-01 1.8666667e-01 -6.2652609e-01 -2.8134519e-02 2.9875761e-01 7.7681748e-02 3.5209103e+34 2.5997818e-01
3.6663000e-01 1.9333333e-01 -6.2650852e-01 -2.8132723e-02 2.9875106e-01 7.7677746e-02 3.5200514e+34 2.5997818e-01
3.6663000e-01 2.0000000e-01 -6.2649033e-01 -2.8130867e-02 2.9874427e-01 7.7673605e-02 3.5191626e+34 2.5997818e-01
3.6663000e-01 2.0666667e-01 -6.2647153e-01 -2.8128949e-02 2.9873726e-01 7.7669323e-02 3.5182439e+34 2.5997818e-01
3.6663000e-01 2.1333333e-01 -6.2645211e-01 -2.8126970e-02 2.9873001e-01 7.7664901e-02 3.5172953e+34 2.5997818e-01
3.6663000e-01 2.2000000e-01 -6.2643208e-01 -2.8124929e-02 2.9872253e-01 7.7660339e-02 3.5163167e+34 2.5997818e-01
3.6663000e-01 2.2666667e-01 -6.2641143e-01 -2.8122826e-02 2.9871481e-01 7.7655637e-02 3.5153081e+34 2.5997818e-01
3.6663000e-01 2.3333333e-01 -6.2639017e-01 -2.8120660e-02 2.9870686e-01 7.7650795e-02 3.5142696e+34 2.5997818e-01
3.6663000e-01 2.4000000e-01 -6.2636829e-01 -2.8118432e-02 2.9869866e-01 7.7645813e-02 3.5132011e+34 2.5997818e-01
3.6663000e-01 2.4666667e-01 -6.2634580e-01 -2.8116140e-02 2.9869023e-01 7.7640691e-02 3.5121026e+34 2.5997818e-01
3.6663000e-01 2.5333333e-01 -6.2632268e-01 -2.8113783e-02 2.9868155e-01 7.7635429e-02 3.5109741e+34 2.5997818e-01
3.6663000e-01 2.6000000e-01 -6.2629895e-01 -2.8111363e-02 2.9867263e-01 7.7630027e-02 3.5098156e+34 2.5997818e-01
3.6663000e-01 2.6666667e-01 -6.2627460e-01 -2.8108878e-02 2.9866346e-01 7.7624485e-02 3.5086270e+34 2.5997818e-01
3.6663000e-01 2.7333333e-01 -6.2624964e-01 -2.8106327e-02 2.9865405e-01 7.7618803e-02 3.5074084e+34 2.5997818e-01
3.6663000e-01 2.8000000e-01 -6.2622405e-01 -2.8103711e-02 2.9864439e-01 7.7612981e-02 3.5061597e+34 2.5997818e-01
3.6663000e-01 2.8666667e-01 -6.2619785e-01 -2.8101029e-02 2.9863449e-01 7.7607019e-02 3.5048810e+34 2.5997818e-01
3.6663000e-01 2.9333333e-01 -6.2617103e-01 -2.8098280e-02 2.9862435e-01 7.7600917e-02 3.5035723e+34 2.5997818e-01
3.6663000e-01 3.0000000e-01 -6.2614359e-01 -2.8095465e-02 2.9861395e-01 7.7594675e-02 3.5022335e+34 2.5997818e-01
3.6663000e-01 3.0666667e-01 -6.2611553e-01 -2.8092583e-02 2.9860332e-01 7.7588293e-02 3.5008646e+34 2.5997818e-01
3.6663000e-01 3.1333333e-01 -6.2608686e-01 -2.8089634e-02 2.9859244e-01 7.7581772e-02 3.4994658e+34 2.5997818e-01
3.6663000e-01 3.2000000e-01 -6.2605756e-01 -2.8086619e-02 2.9858132e-01 7.7575110e-02 3.4980370e+34 2.5997818e-01
3.6663000e-01 3.2666667e-01 -6.2602765e-01 -2.8083537e-02 2.9856996e-01 7.7568309e-02 3.4965782e+34 2.5997818e-01
3.6663000e-01 3.3333333e-01 -6.2599712e-01 -2.8080388e-02 2.9855837e-01 7.7561368e-02 3.4950894e+34 2.5997818e-01
3.6663000e-01 3.4000000e-01 -6.2596598e-01 -2.8077172e-02 2.9854653e-01 7.7554287e-02 3.4935708e+34 2.5997818e-01
3.6663000e-01 3.4666667e-01 -6.2593422e-01 -2.8073891e-02 2.9853447e-01 7.7547067e-02 3.4920224e+34 2.5997818e-01
3.6663000e-01 3.5333333e-01 -6.2590185e-01 -2.8070543e-02 2.9852217e-01 7.7539706e-02 3.4904441e+34 2.5997818e-01
3.6663000e-01 3.6000000e-01 -6.2586886e-01 -2.8067130e-02 2.9850965e-01 7.7532206e-02 3.4888360e+34 2.5997818e-01
3.6663000e-01 3.6666667e-01 -6.2583526e-01 -2.8063653e-02 2.9849690e-01 7.7524566e-02 3.4871983e+34 2.5997818e-01
3.6663000e-01 3.7333333e-01 -6.2580104e-01 -2.8060110e-02 2.9848393e-01 7.7516787e-02 3.4855309e+34 2.5997818e-01
3.6663000e-01 3.8000000e-01 -6.2576622e-01 -2.8056504e-02 2.9847074e-01 7.7508868e-02 3.4838340e+34 2.5997818e-01
3.6663000e-01 3.8666667e-01 -6.2573078e-01 -2.8052835e-02 2.9845733e-01 7.7500810e-02 3.4821075e+34 2.5997818e-01
3.6663000e-01 3.9333333e-01 -6.2569473e-01 -2.8049104e-02 2.9844370e-01 7.7492612e-02 3.4803515e+34 2.5997818e-01
3.6663000e-01 4.0000000e-01 -6.2565808e-01 -2.8045310e-02 2.9842986e-01 7.7484275e-02 3.4785662e+34 2.5997818e-01
3.6663000e-01 4.0666667e-01 -6.2562082e-01 -2.8041455e-02 2.9841581e-01 7.7475798e-02 3.4767515e+34 2.5997818e-01
3.6663000e-01 4.1333333e-01 -6.2558295e-01 -2.8037540e-02 2.9840155e-01 7.7467183e-02 3.4749075e+34 2.5997818e-01
3.6663000e-01 4.2000000e-01 -6.2554447e-01 -2.8033566e-02 2.9838707e-01 7.7458428e-02 3.4730343e+34 2.5997818e-01
3.6663000e-01 4.2666667e-01 -6.2550539e-01 -2.8029532e-02 2.9837239e-01 7.7449534e-02 3.4711319e+34 2.5997818e-01
3.6663000e-01 4.3333333e-01 -6.2546570e-01 -2.8025439e-02 2.9835749e-01 7.7440501e-02 3.4692004e+34 2.5997818e-01
3.6663000e-01 4.4000000e-01 -6.2542541e-01 -2.8021288e-02 2.9834238e-01 7.7431329e-02 3.4672398e+34 2.5997818e-01
3.6663000e-01 4.4666667e-01 -6.2538451e-01 -2.8017080e-02 2.9832705e-01 7.7422018e-02 3.4652502e+34 2.5997818e-01
3.6663000e-01 4.5333333e-01 -6.2534301e-01 -2.8012815e-02 2.9831152e-01 7.7412569e-02 3.4632316e+34 2.5997818e-01
3.6663000e-01 4.6000000e-01 -6.2530090e-01 -2.8008492e-02 2.9829576e-01 7.7402981e-02 3.4611840e+34 2.5997818e-01
3.6663000e-01 4.6666667e-01 -6.2525819e-01 -2.8004113e-02 2.9827978e-01 7.7393254e-02 3.4591074e+34 2.5997818e-01
3.6663000e-01 4.7333333e-01 -6.2521487e-01 -2.7999677e-02 2.9826358e-01 7.7383389e-02 3.4570019e+34 2.5997818e-01
3.6663000e-01 4.8000000e-01 -6.2517095e-01 -2.7995184e-02 2.9824716e-01 7.7373385e-02 3.4548675e+34 2.5997818e-01
3.6663000e-01 4.8666667e-01 -6.2512642e-01 -2.7990634e-02 2.9823050e-01 7.7363243e-02 3.4527042e+34 2.5997818e-01
3.6663000e-01 4.9333333e-01 -6.2508129e-01 -2.7986027e-02 2.9821360e-01 7.7352963e-02 3.4505119e+34 2.5997818e-01
3.6663000e-01 5.0000000e-01 -6.2503555e-01 -2.7981362e-02 2.9819647e-01 7.7342544e-02 3.4482907e+34 2.5997818e-01
3.6663000e-01 5.0666667e-01 -6.2498920e-01 -2.7976639e-02 2.9817909e-01 7.7331987e-02 3.4460405e+34 2.5997818e-01
3.6663000e-01 5.1333333e-01 -6.2494225e-01 -2.7971857e-02 2.9816147e-01 7.7321292e-02 3.4437614e+34 2.5997818e-01
3.6663000e-01 5.2000000e-01 -6.2489468e-01 -2.7967016e-02 2.9814359e-01 7.7310458e-02 3.4414533e+34 2.5997818e-01
3.6663000e-01 5.2666667e-01 -6.2484651e-01 -2.7962113e-02 2.9812546e-01 7.7299487e-02 3.4391162e+34 2.5997818e-01
3.6663000e-01 5.3333333e-01 -6.2479772e-01 -2.7957150e-02 2.9810707e-01 7.7288377e-02 3.4367500e+34 2.5997818e-01
3.6663000e-01 5.4000000e-01 -6.2474832e-01 -2.7952124e-02 2.9808842e-01 7.7277129e-02 3.4343548e+34 2.5997818e-01
3.6663000e-01 5.4666667e-01 -6.2469832e-01 -2.7947035e-02 2.9806951e-01 7.7265743e-02 3.4319305e+34 2.5997818e-01
3.6663000e-01 5.5333333e-01 -6.2464770e-01 -2.7941882e-02 2.9805033e-01 7.7254219e-02 3.4294772e+34 2.5997818e-01
3.6663000e-01 5.6000000e-01 -6.2459646e-01 -2.7936663e-02 2.9803089e-01 7.7242556e-02 3.4269947e+34 2.5997818e-01
3.6663000e-01 5.6666667e-01 -6.2454461e-01 -2.7931379e-02 2.9801119e-01 7.7230755e-02 3.4244830e+34 2.5997818e-01
3.6663000e-01 5.7333333e-01 -6.2449215e-01 -2.7926027e-02 2.9799122e-01 7.7218817e-02 3.4219423e+34 2.5997818e-01
3.6663000e-01 5.8000000e-01 -6.2443908e-01 -2.7920609e-02 2.9797100e-01 7.7206739e-02 3.4193724e+34 2.5997818e-01
3.6663000e-01 5.8666667e-01 -6.2438539e-01 -2.7915121e-02 2.9795051e-01 7.7194524e-02 3.4167735e+34 2.5997818e-01
3.6663000e-01 5.9333333e-01 -6.2433109e-01 -2.7909566e-02 2.9792978e-01 7.7182170e-02 3.4141454e+34 2.5997818e-01
3.6663000e-01 6.0000000e-01 -6.2427618e-01 -2.7903941e-02 2.9790880e-01 7.7169678e-02 3.4114883e+34 2.5997818e-01
3.6663000e-01 6.0666667e-01 -6.2422066e-01 -2.7898247e-02 2.9788758e-01 7.7157048e-02 3.4088023e+34 2.5997818e-01
3.6663000e-01 6.1333333e-01 -6.2416453e-01 -2.7892485e-02 2.9786612e-01 7.7144279e-02 3.4060873e+34 2.5997818e-01
3.6663000e-01 6.2000000e-01 -6.2410779e-01 -2.7886654e-02 2.9784444e-01 7.7131372e-02 3.4033434e+34 2.5997818e-01
3.6663000e-01 6.2666667e-01 -6.2405044e-01 -2.7880754e-02 2.9782254e-01 7.7118327e-02 3.4005708e+34 2.5997818e-01
3.6663000e-01 6.3333333e-01 -6.2399248e-01 -2.7874788e-02 2.9780042e-01 7.7105144e-02 3.3977694e+34 2.5997818e-01
3.6663000e-01 6.4000000e-01 -6.2393392e-01 -2.7868756e-02 2.9777810e-01 7.7091823e-02 3.3949395e+34 2.5997818e-01
3.6663000e-01 6.4666667e-01 -6.2387476e-01 -2.7862658e-02 2.9775558e-01 7.7078363e-02 3.3920811e+34 2.5997818e-01
3.6663000e-01 6.5333333e-01 -6.2381499e-01 -2.7856497e-02 2.9773288e-01 7.7064766e-02 3.3891943e+34 2.5997818e-01
3.6663000e-01 6.6000000e-01 -6.2375463e-01 -2.7850275e-02 2.9770998e-01 7.7051031e-02 3.3862793e+34 2.5997818e-01
3.6663000e-01 6.6666667e-01 -6.2369366e-01 -2.7843992e-02 2.9768691e-01 7.7037159e-02 3.3833362e+34 2.5997818e-01
3.6663000e-01 6.7333333e-01 -6.2363210e-01 -2.7837651e-02 2.9766365e-01 7.7023149e-02 3.3803650e+34 2.5997818e-01
3.6663000e-01 6.8000000e-01 -6.2356995e-01 -2.7831254e-02 2.9764022e-01 7.7009002e-02 3.3773659e+34 2.5997818e-01
3.6663000e-01 6.8666667e-01 -6.2350719e-01 -2.7824802e-02 2.9761661e-01 7.6994717e-02 3.3743391e+34 2.5997818e-01
3.6663000e-01 6.9333333e-01 -6.2344385e-01 -2.7818297e-02 2.9759282e-01 7.6980296e-02 3.3712845e+34 2.5997818e-01
3.6663000e-01 7.0000000e-01 -6.2337990e-01 -2.7811742e-02 2.9756884e-01 7.6965739e-02 3.3682023e+34 2.5997818e-01
3.6663000e-01 7.0666667e-01 -6.2331536e-01 -2.7805137e-02 2.9754467e-01 7.6951045e-02 3.3650925e+34 2.5997818e-01
3.6663000e-01 7.1333333e-01 -6.2325023e-01 -2.7798483e-02 2.9752030e-01 7.6936215e-02 3.3619551e+34 2.5997818e-01
3.6663000e-01 7.2000000e-01 -6.2318449e-01 -2.7791782e-02 2.9749572e-01 7.6921249e-02 3.3587903e+34 2.5997818e-01
3.6663000e-01 7.2666667e-01 -6.2311816e-01 -2.7785034e-02 2.9747091e-01 7.6906147e-02 3.3555979e+34 2.5997818e-01
3.6663000e-01 7.3333333e-01 -6.2305123e-01 -2.7778239e-02 2.9744586e-01 7.6890909e-02 3.3523779e+34 2.5997818e-01
3.6663000e-01 7.4000000e-01 -6.2298368e-01 -2.7771395e-02 2.9742055e-01 7.6875536e-02 3.3491303e+34 2.5997818e-01
3.6663000e-01 7.4666667e-01 -6.2291553e-01 -2.7764502e-02 2.9739496e-01 7.6860027e-02 3.3458549e+34 2.5997818e-01
3.6663000e-01 7.5333333e-01 -6.2284677e-01 -2.7757559e-02 2.9736909e-01 7.6844382e-02 3.3425517e+34 2.5997818e-01
3.6663000e-01 7.6000000e-01 -6.2277739e-01 -2.7750561e-02 2.9734291e-01 7.6828602e-02 3.3392205e+34 2.5997818e-01
3.6663000e-01 7.6666667e-01 -6.2270740e-01 -2.7743507e-02 2.9731641e-01 7.6812686e-02 3.3358610e+34 2.5997818e-01
