
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.51963e+00 1.67368e+00 1.32734e+01 5.67838e-01 9.30929e-01 6.28367e-02 1.15619e+00 1.78944e+00 0.00000e+00 5.07142e+00 2.84642e-01 6.99124e-01 -1.00156e-01 4.78682e-01 1.08477e+01 7.80220e-01 9.30929e-01 9.30929e-01 4.81899e+00 0.00000e+00 1.59918e+01 9.90257e-01 1.00000e+00 9.95577e-01 1.22361e+00 1.00000e+00 1.14714e+00 5.00670e-01 -1.02235e+00 2.24200e+00 -1.15138e+01 2.51666e+00 -2.55267e+01 -1.55170e+02 -1.55067e+02 -1.03143e+00 -1.03065e+00 -1.11880e+00 -2.22577e-01 -1.19259e+01 -2.63593e+01 1.65685e+02 2.05767e+02 1.19256e-01 -1.54390e+04 6.89802e+05 1.98559e+02 -1.68879e+08 1.44277e+02 1.42835e+02 1.42358e+02 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
3.7996200e-01 3.2000000e-01 -6.3226490e-01 -2.4883034e-02 3.0081165e-01 1.6730084e-01 2.2480850e+34 5.6783832e-01
3.7996200e-01 3.2666667e-01 -6.3205988e-01 -2.4865607e-02 3.0073449e-01 1.6719514e-01 2.2398405e+34 5.6783832e-01
3.7996200e-01 3.3333333e-01 -6.3185082e-01 -2.4847849e-02 3.0065579e-01 1.6708732e-01 2.2314427e+34 5.6783832e-01
3.7996200e-01 3.4000000e-01 -6.3163774e-01 -2.4829763e-02 3.0057553e-01 1.6697741e-01 2.2228927e+34 5.6783832e-01
3.7996200e-01 3.4666667e-01 -6.3142065e-01 -2.4811349e-02 3.0049375e-01 1.6686539e-01 2.2141914e+34 5.6783832e-01
3.7996200e-01 3.5333333e-01 -6.3119956e-01 -2.4792611e-02 3.0041042e-01 1.6675128e-01 2.2053400e+34 5.6783832e-01
3.7996200e-01 3.6000000e-01 -6.3097449e-01 -2.4773550e-02 3.0032557e-01 1.6663508e-01 2.1963395e+34 5.6783832e-01
3.7996200e-01 3.6666667e-01 -6.3074545e-01 -2.4754168e-02 3.0023920e-01 1.6651679e-01 2.1871910e+34 5.6783832e-01
3.7996200e-01 3.7333333e-01 -6.3051245e-01 -2.4734467e-02 3.0015131e-01 1.6639642e-01 2.1778956e+34 5.6783832e-01
3.7996200e-01 3.8000000e-01 -6.3027551e-01 -2.4714450e-02 3.0006191e-01 1.6627398e-01 2.1684545e+34 5.6783832e-01
3.7996200e-01 3.8666667e-01 -6.3003463e-01 -2.4694118e-02 2.9997100e-01 1.6614947e-01 2.1588687e+34 5.6783832e-01
3.7996200e-01 3.9333333e-01 -6.2978984e-01 -2.4673475e-02 2.9987859e-01 1.6602289e-01 2.1491395e+34 5.6783832e-01
3.7996200e-01 4.0000000e-01 -6.2954115e-01 -2.4652521e-02 2.9978469e-01 1.6589425e-01 2.1392680e+34 5.6783832e-01
3.7996200e-01 4.0666667e-01 -6.2928857e-01 -2.4631260e-02 2.9968929e-01 1.6576355e-01 2.1292555e+34 5.6783832e-01
3.7996200e-01 4.1333333e-01 -6.2903212e-01 -2.4609695e-02 2.9959241e-01 1.6563081e-01 2.1191032e+34 5.6783832e-01
3.7996200e-01 4.2000000e-01 -6.2877180e-01 -2.4587826e-02 2.9949405e-01 1.6549602e-01 2.1088122e+34 5.6783832e-01
3.7996200e-01 4.2666667e-01 -6.2850765e-01 -2.4565657e-02 2.9939422e-01 1.6535919e-01 2.0983838e+34 5.6783832e-01
3.7996200e-01 4.3333333e-01 -6.2823966e-01 -2.4543190e-02 2.9929292e-01 1.6522033e-01 2.0878194e+34 5.6783832e-01
3.7996200e-01 4.4000000e-01 -6.2796787e-01 -2.4520428e-02 2.9919015e-01 1.6507945e-01 2.0771201e+34 5.6783832e-01
3.7996200e-01 4.4666667e-01 -6.2769227e-01 -2.4497372e-02 2.9908592e-01 1.6493654e-01 2.0662873e+34 5.6783832e-01
3.7996200e-01 4.5333333e-01 -6.2741289e-01 -2.4474026e-02 2.9898023e-01 1.6479162e-01 2.0553223e+34 5.6783832e-01
3.7996200e-01 4.6000000e-01 -6.2712974e-01 -2.4450391e-02 2.9887309e-01 1.6464469e-01 2.0442263e+34 5.6783832e-01
3.7996200e-01 4.6666667e-01 -6.2684285e-01 -2.4426471e-02 2.9876450e-01 1.6449576e-01 2.0330007e+34 5.6783832e-01
3.7996200e-01 4.7333333e-01 -6.2655221e-01 -2.4402267e-02 2.9865446e-01 1.6434483e-01 2.0216470e+34 5.6783832e-01
3.7996200e-01 4.8000000e-01 -6.2625786e-01 -2.4377781e-02 2.9854298e-01 1.6419192e-01 2.0101663e+34 5.6783832e-01
3.7996200e-01 4.8666667e-01 -6.2595980e-01 -2.4353017e-02 2.9843006e-01 1.6403701e-01 1.9985601e+34 5.6783832e-01
3.7996200e-01 4.9333333e-01 -6.2565806e-01 -2.4327976e-02 2.9831569e-01 1.6388014e-01 1.9868298e+34 5.6783832e-01
3.7996200e-01 5.0000000e-01 -6.2535264e-01 -2.4302660e-02 2.9819989e-01 1.6372129e-01 1.9749768e+34 5.6783832e-01
3.7996200e-01 5.0666667e-01 -6.2504357e-01 -2.4277073e-02 2.9808266e-01 1.6356048e-01 1.9630025e+34 5.6783832e-01
3.7996200e-01 5.1333333e-01 -6.2473086e-01 -2.4251216e-02 2.9796399e-01 1.6339771e-01 1.9509082e+34 5.6783832e-01
3.7996200e-01 5.2000000e-01 -6.2441453e-01 -2.4225091e-02 2.9784389e-01 1.6323299e-01 1.9386956e+34 5.6783832e-01
3.7996200e-01 5.2666667e-01 -6.2409459e-01 -2.4198701e-02 2.9772237e-01 1.6306633e-01 1.9263660e+34 5.6783832e-01
3.7996200e-01 5.3333333e-01 -6.2377107e-01 -2.4172048e-02 2.9759941e-01 1.6289773e-01 1.9139208e+34 5.6783832e-01
3.7996200e-01 5.4000000e-01 -6.2344397e-01 -2.4145134e-02 2.9747504e-01 1.6272720e-01 1.9013617e+34 5.6783832e-01
3.7996200e-01 5.4666667e-01 -6.2311333e-01 -2.4117961e-02 2.9734924e-01 1.6255476e-01 1.8886900e+34 5.6783832e-01
3.7996200e-01 5.5333333e-01 -6.2277915e-01 -2.4090533e-02 2.9722203e-01 1.6238039e-01 1.8759074e+34 5.6783832e-01
3.7996200e-01 5.6000000e-01 -6.2244145e-01 -2.4062850e-02 2.9709340e-01 1.6220413e-01 1.8630153e+34 5.6783832e-01
3.7996200e-01 5.6666667e-01 -6.2210026e-01 -2.4034916e-02 2.9696336e-01 1.6202596e-01 1.8500153e+34 5.6783832e-01
3.7996200e-01 5.7333333e-01 -6.2175559e-01 -2.4006732e-02 2.9683192e-01 1.6184590e-01 1.8369091e+34 5.6783832e-01
3.7996200e-01 5.8000000e-01 -6.2140746e-01 -2.3978301e-02 2.9669908e-01 1.6166395e-01 1.8236982e+34 5.6783832e-01
3.7996200e-01 5.8666667e-01 -6.2105589e-01 -2.3949627e-02 2.9656485e-01 1.6148013e-01 1.8103841e+34 5.6783832e-01
3.7996200e-01 5.9333333e-01 -6.2070090e-01 -2.3920710e-02 2.9642923e-01 1.6129444e-01 1.7969687e+34 5.6783832e-01
3.7996200e-01 6.0000000e-01 -6.2034251e-01 -2.3891554e-02 2.9629224e-01 1.6110689e-01 1.7834534e+34 5.6783832e-01
3.7996200e-01 6.0666667e-01 -6.1998074e-01 -2.3862163e-02 2.9615387e-01 1.6091749e-01 1.7698400e+34 5.6783832e-01
3.7996200e-01 6.1333333e-01 -6.1961561e-01 -2.3832537e-02 2.9601414e-01 1.6072624e-01 1.7561303e+34 5.6783832e-01
3.7996200e-01 6.2000000e-01 -6.1924714e-01 -2.3802681e-02 2.9587306e-01 1.6053315e-01 1.7423258e+34 5.6783832e-01
3.7996200e-01 6.2666667e-01 -6.1887536e-01 -2.3772597e-02 2.9573064e-01 1.6033824e-01 1.7284283e+34 5.6783832e-01
3.7996200e-01 6.3333333e-01 -6.1850028e-01 -2.3742289e-02 2.9558688e-01 1.6014151e-01 1.7144397e+34 5.6783832e-01
3.7996200e-01 6.4000000e-01 -6.1812193e-01 -2.3711760e-02 2.9544180e-01 1.5994297e-01 1.7003616e+34 5.6783832e-01
3.7996200e-01 6.4666667e-01 -6.1774032e-01 -2.3681013e-02 2.9529541e-01 1.5974263e-01 1.6861958e+34 5.6783832e-01
3.7996200e-01 6.5333333e-01 -6.1735549e-01 -2.3650051e-02 2.9514771e-01 1.5954049e-01 1.6719442e+34 5.6783832e-01
3.7996200e-01 6.6000000e-01 -6.1696744e-01 -2.3618879e-02 2.9499873e-01 1.5933657e-01 1.6576085e+34 5.6783832e-01
3.7996200e-01 6.6666667e-01 -6.1657622e-01 -2.3587498e-02 2.9484846e-01 1.5913088e-01 1.6431907e+34 5.6783832e-01
3.7996200e-01 6.7333333e-01 -6.1618183e-01 -2.3555914e-02 2.9469692e-01 1.5892342e-01 1.6286924e+34 5.6783832e-01
3.7996200e-01 6.8000000e-01 -6.1578429e-01 -2.3524130e-02 2.9454411e-01 1.5871420e-01 1.6141157e+34 5.6783832e-01
3.7996200e-01 6.8666667e-01 -6.1538364e-01 -2.3492149e-02 2.9439005e-01 1.5850324e-01 1.5994623e+34 5.6783832e-01
3.7996200e-01 6.9333333e-01 -6.1497990e-01 -2.3459975e-02 2.9423474e-01 1.5829055e-01 1.5847342e+34 5.6783832e-01
3.7996200e-01 7.0000000e-01 -6.1457308e-01 -2.3427611e-02 2.9407818e-01 1.5807612e-01 1.5699331e+34 5.6783832e-01
3.7996200e-01 7.0666667e-01 -6.1416321e-01 -2.3395061e-02 2.9392039e-01 1.5785998e-01 1.5550611e+34 5.6783832e-01
3.7996200e-01 7.1333333e-01 -6.1375030e-01 -2.3362329e-02 2.9376137e-01 1.5764214e-01 1.5401200e+34 5.6783832e-01
3.7996200e-01 7.2000000e-01 -6.1333439e-01 -2.3329418e-02 2.9360111e-01 1.5742260e-01 1.5251117e+34 5.6783832e-01
3.7996200e-01 7.2666667e-01 -6.1291550e-01 -2.3296330e-02 2.9343963e-01 1.5720137e-01 1.5100381e+34 5.6783832e-01
3.7996200e-01 7.3333333e-01 -6.1249363e-01 -2.3263069e-02 2.9327691e-01 1.5697847e-01 1.4949012e+34 5.6783832e-01
3.7996200e-01 7.4000000e-01 -6.1206883e-01 -2.3229638e-02 2.9311297e-01 1.5675390e-01 1.4797029e+34 5.6783832e-01
3.7996200e-01 7.4666667e-01 -6.1164110e-01 -2.3196039e-02 2.9294780e-01 1.5652768e-01 1.4644451e+34 5.6783832e-01
3.7996200e-01 7.5333333e-01 -6.1121047e-01 -2.3162274e-02 2.9278139e-01 1.5629981e-01 1.4491297e+34 5.6783832e-01
3.7996200e-01 7.6000000e-01 -6.1077696e-01 -2.3128346e-02 2.9261375e-01 1.5607031e-01 1.4337588e+34 5.6783832e-01
3.7996200e-01 7.6666667e-01 -6.1034059e-01 -2.3094257e-02 2.9244487e-01 1.5583919e-01 1.4183342e+34 5.6783832e-01
3.7996200e-01 7.7333333e-01 -6.0990139e-01 -2.3060008e-02 2.9227476e-01 1.5560645e-01 1.4028580e+34 5.6783832e-01
3.7996200e-01 7.8000000e-01 -6.0945937e-01 -2.3025601e-02 2.9210342e-01 1.5537211e-01 1.3873322e+34 5.6783832e-01
3.7996200e-01 7.8666667e-01 -6.0901456e-01 -2.2991038e-02 2.9193084e-01 1.5513617e-01 1.3717588e+34 5.6783832e-01
3.7996200e-01 7.9333333e-01 -6.0856698e-01 -2.2956319e-02 2.9175702e-01 1.5489866e-01 1.3561400e+34 5.6783832e-01
3.7996200e-01 8.0000000e-01 -6.0811665e-01 -2.2921446e-02 2.9158199e-01 1.5465957e-01 1.3404782e+34 5.6783832e-01
3.7996200e-01 8.0666667e-01 -6.0766360e-01 -2.2886420e-02 2.9140574e-01 1.5441892e-01 1.3247753e+34 5.6783832e-01
3.7996200e-01 8.1333333e-01 -6.0720786e-01 -2.2851243e-02 2.9122828e-01 1.5417672e-01 1.3090332e+34 5.6783832e-01
3.7996200e-01 8.2000000e-01 -6.0674945e-01 -2.2815917e-02 2.9104964e-01 1.5393299e-01 1.2932541e+34 5.6783832e-01
3.7996200e-01 8.2666667e-01 -6.0628839e-01 -2.2780443e-02 2.9086982e-01 1.5368772e-01 1.2774398e+34 5.6783832e-01
3.7996200e-01 8.3333333e-01 -6.0582471e-01 -2.2744824e-02 2.9068886e-01 1.5344093e-01 1.2615924e+34 5.6783832e-01
3.7996200e-01 8.4000000e-01 -6.0535845e-01 -2.2709064e-02 2.9050677e-01 1.5319264e-01 1.2457141e+34 5.6783832e-01
3.7996200e-01 8.4666667e-01 -6.0488962e-01 -2.2673166e-02 2.9032358e-01 1.5294286e-01 1.2298068e+34 5.6783832e-01
3.7996200e-01 8.5333333e-01 -6.0441826e-01 -2.2637135e-02 2.9013933e-01 1.5269159e-01 1.2138729e+34 5.6783832e-01
3.7996200e-01 8.6000000e-01 -6.0394440e-01 -2.2600976e-02 2.8995402e-01 1.5243886e-01 1.1979144e+34 5.6783832e-01
3.7996200e-01 8.6666667e-01 -6.0346807e-01 -2.2564695e-02 2.8976770e-01 1.5218467e-01 1.1819336e+34 5.6783832e-01
3.7996200e-01 8.7333333e-01 -6.0298928e-01 -2.2528300e-02 2.8958038e-01 1.5192904e-01 1.1659326e+34 5.6783832e-01
3.7996200e-01 8.8000000e-01 -6.0250808e-01 -2.2491798e-02 2.8939208e-01 1.5167199e-01 1.1499137e+34 5.6783832e-01
3.7996200e-01 8.8666667e-01 -6.0202447e-01 -2.2455198e-02 2.8920281e-01 1.5141352e-01 1.1338790e+34 5.6783832e-01
3.7996200e-01 8.9333333e-01 -6.0153849e-01 -2.2418508e-02 2.8901257e-01 1.5115366e-01 1.1178308e+34 5.6783832e-01
3.7996200e-01 9.0000000e-01 -6.0105015e-01 -2.2381737e-02 2.8882134e-01 1.5089243e-01 1.1017711e+34 5.6783832e-01
3.7996200e-01 9.0666667e-01 -6.0055946e-01 -2.2344890e-02 2.8862909e-01 1.5062984e-01 1.0857019e+34 5.6783832e-01
3.7996200e-01 9.1333333e-01 -6.0006643e-01 -2.2307972e-02 2.8843578e-01 1.5036590e-01 1.0696252e+34 5.6783832e-01
3.7996200e-01 9.2000000e-01 -5.9957106e-01 -2.2270983e-02 2.8824135e-01 1.5010063e-01 1.0535427e+34 5.6783832e-01
3.7996200e-01 9.2666667e-01 -5.9907335e-01 -2.2233919e-02 2.8804573e-01 1.4983405e-01 1.0374559e+34 5.6783832e-01
3.7996200e-01 9.3333333e-01 -5.9857328e-01 -2.2196767e-02 2.8784882e-01 1.4956616e-01 1.0213663e+34 5.6783832e-01
3.7996200e-01 9.4000000e-01 -5.9807085e-01 -2.2159503e-02 2.8765055e-01 1.4929698e-01 1.0052749e+34 5.6783832e-01
3.7996200e-01 9.4666667e-01 -5.9756602e-01 -2.2122089e-02 2.8745084e-01 1.4902649e-01 9.8918255e+33 5.6783832e-01
3.7996200e-01 9.5333333e-01 -5.9705876e-01 -2.2084467e-02 2.8724963e-01 1.4875469e-01 9.7308967e+33 5.6783832e-01
3.7996200e-01 9.6000000e-01 -5.9654906e-01 -2.2046555e-02 2.8704692e-01 1.4848156e-01 9.5699637e+33 5.6783832e-01
3.7996200e-01 9.6666667e-01 -5.9603688e-01 -2.2008239e-02 2.8684280e-01 1.4820705e-01 9.4090233e+33 5.6783832e-01
3.7996200e-01 9.7333333e-01 -5.9552221e-01 -2.1969368e-02 2.8663750e-01 1.4793111e-01 9.2480686e+33 5.6783832e-01
3.7996200e-01 9.8000000e-01 -5.9500506e-01 -2.1929739e-02 2.8643144e-01 1.4765363e-01 9.0870880e+33 5.6783832e-01
3.7996200e-01 9.8666667e-01 -5.9448545e-01 -2.1889090e-02 2.8622532e-01 1.4737451e-01 8.9260664e+33 5.6783832e-01
3.7996200e-01 9.9333333e-01 -5.9396346e-01 -2.1847084e-02 2.8602050e-01 1.4709356e-01 8.7649850e+33 5.6783832e-01
3.7996200e-01 1.0000000e+00 -5.9343925e-01 -2.1803294e-02 2.8581798e-01 1.4681057e-01 8.6038223e+33 5.6783832e-01
3.8329500e-01 0.0000000e+00 -6.3156320e-01 -2.4750231e-02 3.0010176e-01 1.6734752e-01 2.3177515e+34 5.6783832e-01
3.8329500e-01 6.6666667e-03 -6.3156101e-01 -2.4750045e-02 3.0010055e-01 1.6734639e-01 2.3176626e+34 5.6783832e-01
3.8329500e-01 1.3333333e-02 -6.3155444e-01 -2.4749486e-02 3.0009810e-01 1.6734300e-01 2.3173958e+34 5.6783832e-01
3.8329500e-01 2.0000000e-02 -6.3154348e-01 -2.4748554e-02 3.0009397e-01 1.6733735e-01 2.3169512e+34 5.6783832e-01
3.8329500e-01 2.6666667e-02 -6.3152813e-01 -2.4747249e-02 3.0008820e-01 1.6732944e-01 2.3163289e+34 5.6783832e-01
3.8329500e-01 3.3333333e-02 -6.3150841e-01 -2.4745573e-02 3.0008077e-01 1.6731927e-01 2.3155289e+34 5.6783832e-01
3.8329500e-01 4.0000000e-02 -6.3148430e-01 -2.4743524e-02 3.0007170e-01 1.6730685e-01 2.3145514e+34 5.6783832e-01
3.8329500e-01 4.6666667e-02 -6.3145581e-01 -2.4741103e-02 3.0006098e-01 1.6729216e-01 2.3133964e+34 5.6783832e-01
3.8329500e-01 5.3333333e-02 -6.3142295e-01 -2.4738311e-02 3.0004861e-01 1.6727522e-01 2.3120642e+34 5.6783832e-01
3.8329500e-01 6.0000000e-02 -6.3138571e-01 -2.4735149e-02 3.0003461e-01 1.6725602e-01 2.3105548e+34 5.6783832e-01
3.8329500e-01 6.6666667e-02 -6.3134410e-01 -2.4731615e-02 3.0001896e-01 1.6723456e-01 2.3088686e+34 5.6783832e-01
3.8329500e-01 7.3333333e-02 -6.3129812e-01 -2.4727712e-02 3.0000167e-01 1.6721085e-01 2.3070057e+34 5.6783832e-01
3.8329500e-01 8.0000000e-02 -6.3124778e-01 -2.4723439e-02 2.9998274e-01 1.6718488e-01 2.3049663e+34 5.6783832e-01
3.8329500e-01 8.6666667e-02 -6.3119307e-01 -2.4718797e-02 2.9996218e-01 1.6715666e-01 2.3027508e+34 5.6783832e-01
3.8329500e-01 9.3333333e-02 -6.3113400e-01 -2.4713787e-02 2.9993998e-01 1.6712619e-01 2.3003594e+34 5.6783832e-01
3.8329500e-01 1.0000000e-01 -6.3107057e-01 -2.4708409e-02 2.9991616e-01 1.6709347e-01 2.2977925e+34 5.6783832e-01
3.8329500e-01 1.0666667e-01 -6.3100279e-01 -2.4702665e-02 2.9989070e-01 1.6705850e-01 2.2950503e+34 5.6783832e-01
3.8329500e-01 1.1333333e-01 -6.3093067e-01 -2.4696554e-02 2.9986362e-01 1.6702128e-01 2.2921332e+34 5.6783832e-01
3.8329500e-01 1.2000000e-01 -6.3085420e-01 -2.4690078e-02 2.9983491e-01 1.6698182e-01 2.2890416e+34 5.6783832e-01
3.8329500e-01 1.2666667e-01 -6.3077339e-01 -2.4683238e-02 2.9980458e-01 1.6694011e-01 2.2857759e+34 5.6783832e-01
3.8329500e-01 1.3333333e-01 -6.3068825e-01 -2.4676034e-02 2.9977263e-01 1.6689616e-01 2.2823365e+34 5.6783832e-01
3.8329500e-01 1.4000000e-01 -6.3059878e-01 -2.4668467e-02 2.9973906e-01 1.6684997e-01 2.2787239e+34 5.6783832e-01
3.8329500e-01 1.4666667e-01 -6.3050498e-01 -2.4660538e-02 2.9970387e-01 1.6680153e-01 2.2749384e+34 5.6783832e-01
3.8329500e-01 1.5333333e-01 -6.3040687e-01 -2.4652248e-02 2.9966707e-01 1.6675087e-01 2.2709806e+34 5.6783832e-01
3.8329500e-01 1.6000000e-01 -6.3030445e-01 -2.4643597e-02 2.9962865e-01 1.6669796e-01 2.2668509e+34 5.6783832e-01
3.8329500e-01 1.6666667e-01 -6.3019772e-01 -2.4634588e-02 2.9958863e-01 1.6664283e-01 2.2625500e+34 5.6783832e-01
3.8329500e-01 1.7333333e-01 -6.3008670e-01 -2.4625220e-02 2.9954699e-01 1.6658546e-01 2.2580782e+34 5.6783832e-01
3.8329500e-01 1.8000000e-01 -6.2997138e-01 -2.4615494e-02 2.9950374e-01 1.6652587e-01 2.2534362e+34 5.6783832e-01
3.8329500e-01 1.8666667e-01 -6.2985177e-01 -2.4605413e-02 2.9945888e-01 1.6646405e-01 2.2486245e+34 5.6783832e-01
3.8329500e-01 1.9333333e-01 -6.2972788e-01 -2.4594975e-02 2.9941241e-01 1.6640000e-01 2.2436438e+34 5.6783832e-01
3.8329500e-01 2.0000000e-01 -6.2959972e-01 -2.4584184e-02 2.9936434e-01 1.6633374e-01 2.2384946e+34 5.6783832e-01
3.8329500e-01 2.0666667e-01 -6.2946730e-01 -2.4573039e-02 2.9931466e-01 1.6626526e-01 2.2331776e+34 5.6783832e-01
3.8329500e-01 2.1333333e-01 -6.2933062e-01 -2.4561542e-02 2.9926338e-01 1.6619457e-01 2.2276934e+34 5.6783832e-01
3.8329500e-01 2.2000000e-01 -6.2918968e-01 -2.4549694e-02 2.9921049e-01 1.6612166e-01 2.2220427e+34 5.6783832e-01
3.8329500e-01 2.2666667e-01 -6.2904451e-01 -2.4537496e-02 2.9915600e-01 1.6604655e-01 2.2162263e+34 5.6783832e-01
3.8329500e-01 2.3333333e-01 -6.2889510e-01 -2.4524948e-02 2.9909990e-01 1.6596923e-01 2.2102447e+34 5.6783832e-01
3.8329500e-01 2.4000000e-01 -6.2874146e-01 -2.4512054e-02 2.9904221e-01 1.6588971e-01 2.2040988e+34 5.6783832e-01
3.8329500e-01 2.4666667e-01 -6.2858361e-01 -2.4498812e-02 2.9898291e-01 1.6580799e-01 2.1977892e+34 5.6783832e-01
3.8329500e-01 2.5333333e-01 -6.2842155e-01 -2.4485225e-02 2.9892201e-01 1.6572408e-01 2.1913169e+34 5.6783832e-01
3.8329500e-01 2.6000000e-01 -6.2825529e-01 -2.4471295e-02 2.9885951e-01 1.6563797e-01 2.1846825e+34 5.6783832e-01
3.8329500e-01 2.6666667e-01 -6.2808484e-01 -2.4457021e-02 2.9879542e-01 1.6554968e-01 2.1778869e+34 5.6783832e-01
3.8329500e-01 2.7333333e-01 -6.2791022e-01 -2.4442406e-02 2.9872973e-01 1.6545920e-01 2.1709310e+34 5.6783832e-01
3.8329500e-01 2.8000000e-01 -6.2773142e-01 -2.4427452e-02 2.9866245e-01 1.6536654e-01 2.1638155e+34 5.6783832e-01
3.8329500e-01 2.8666667e-01 -6.2754846e-01 -2.4412158e-02 2.9859357e-01 1.6527170e-01 2.1565414e+34 5.6783832e-01
3.8329500e-01 2.9333333e-01 -6.2736135e-01 -2.4396528e-02 2.9852311e-01 1.6517470e-01 2.1491096e+34 5.6783832e-01
3.8329500e-01 3.0000000e-01 -6.2717011e-01 -2.4380562e-02 2.9845106e-01 1.6507552e-01 2.1415210e+34 5.6783832e-01
3.8329500e-01 3.0666667e-01 -6.2697474e-01 -2.4364263e-02 2.9837743e-01 1.6497418e-01 2.1337766e+34 5.6783832e-01
3.8329500e-01 3.1333333e-01 -6.2677525e-01 -2.4347631e-02 2.9830221e-01 1.6487068e-01 2.1258772e+34 5.6783832e-01
3.8329500e-01 3.2000000e-01 -6.2657166e-01 -2.4330669e-02 2.9822543e-01 1.6476502e-01 2.1178240e+34 5.6783832e-01
3.8329500e-01 3.2666667e-01 -6.2636398e-01 -2.4313378e-02 2.9814706e-01 1.6465721e-01 2.1096179e+34 5.6783832e-01
3.8329500e-01 3.3333333e-01 -6.2615222e-01 -2.4295761e-02 2.9806713e-01 1.6454726e-01 2.1012599e+34 5.6783832e-01
3.8329500e-01 3.4000000e-01 -6.2593640e-01 -2.4277818e-02 2.9798564e-01 1.6443516e-01 2.0927511e+34 5.6783832e-01
3.8329500e-01 3.4666667e-01 -6.2571652e-01 -2.4259553e-02 2.9790259e-01 1.6432093e-01 2.0840927e+34 5.6783832e-01
3.8329500e-01 3.5333333e-01 -6.2549260e-01 -2.4240966e-02 2.9781798e-01 1.6420456e-01 2.0752856e+34 5.6783832e-01
3.8329500e-01 3.6000000e-01 -6.2526465e-01 -2.4222061e-02 2.9773182e-01 1.6408607e-01 2.0663309e+34 5.6783832e-01
3.8329500e-01 3.6666667e-01 -6.2503269e-01 -2.4202839e-02 2.9764412e-01 1.6396545e-01 2.0572300e+34 5.6783832e-01
3.8329500e-01 3.7333333e-01 -6.2479673e-01 -2.4183302e-02 2.9755488e-01 1.6384272e-01 2.0479837e+34 5.6783832e-01
3.8329500e-01 3.8000000e-01 -6.2455679e-01 -2.4163453e-02 2.9746411e-01 1.6371788e-01 2.0385935e+34 5.6783832e-01
3.8329500e-01 3.8666667e-01 -6.2431287e-01 -2.4143294e-02 2.9737181e-01 1.6359093e-01 2.0290604e+34 5.6783832e-01
3.8329500e-01 3.9333333e-01 -6.2406500e-01 -2.4122827e-02 2.9727800e-01 1.6346188e-01 2.0193856e+34 5.6783832e-01
3.8329500e-01 4.0000000e-01 -6.2381319e-01 -2.4102054e-02 2.9718266e-01 1.6333073e-01 2.0095704e+34 5.6783832e-01
3.8329500e-01 4.0666667e-01 -6.2355745e-01 -2.4080978e-02 2.9708582e-01 1.6319750e-01 1.9996161e+34 5.6783832e-01
3.8329500e-01 4.1333333e-01 -6.2329781e-01 -2.4059602e-02 2.9698747e-01 1.6306218e-01 1.9895238e+34 5.6783832e-01
3.8329500e-01 4.2000000e-01 -6.2303426e-01 -2.4037927e-02 2.9688762e-01 1.6292479e-01 1.9792949e+34 5.6783832e-01
3.8329500e-01 4.2666667e-01 -6.2276684e-01 -2.4015956e-02 2.9678628e-01 1.6278532e-01 1.9689307e+34 5.6783832e-01
3.8329500e-01 4.3333333e-01 -6.2249555e-01 -2.3993691e-02 2.9668344e-01 1.6264379e-01 1.9584324e+34 5.6783832e-01
3.8329500e-01 4.4000000e-01 -6.2222042e-01 -2.3971136e-02 2.9657913e-01 1.6250019e-01 1.9478015e+34 5.6783832e-01
3.8329500e-01 4.4666667e-01 -6.2194145e-01 -2.3948292e-02 2.9647333e-01 1.6235455e-01 1.9370392e+34 5.6783832e-01
3.8329500e-01 4.5333333e-01 -6.2165867e-01 -2.3925161e-02 2.9636606e-01 1.6220686e-01 1.9261469e+34 5.6783832e-01
3.8329500e-01 4.6000000e-01 -6.2137209e-01 -2.3901747e-02 2.9625732e-01 1.6205713e-01 1.9151259e+34 5.6783832e-01
3.8329500e-01 4.6666667e-01 -6.2108172e-01 -2.3878052e-02 2.9614711e-01 1.6190536e-01 1.9039778e+34 5.6783832e-01
3.8329500e-01 4.7333333e-01 -6.2078759e-01 -2.3854078e-02 2.9603543e-01 1.6175157e-01 1.8927037e+34 5.6783832e-01
3.8329500e-01 4.8000000e-01 -6.2048971e-01 -2.3829827e-02 2.9592230e-01 1.6159576e-01 1.8813053e+34 5.6783832e-01
